,PlayerName,EloOutdoorHard,EloOutdoorCarpet,EloOutdoorClay,EloOutdoorGrass,EloOutdoorGreenset,EloIndoorHard,EloIndoorCarpet,EloIndoorClay,EloIndoorGrass,EloIndoorGreenset,EloClayHard,EloClayCarpet,EloClayClay,EloClayGrass,EloClayGreenset,EloAll
149,Contreras Gomez F.,1441.7210108849695,1500,1506.6777040651566,1482.3241607816337,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1458.903141477442
150,Cornet A.,1506.3430878033719,1500,1501.5121837246618,1559.2350159227626,1500,1452.1102051357623,1492.3463012283257,1548.4551324991592,1500,1500.0,1500.0,1500,1500,1500,1500,1518.8240098513547
151,Cravero J.,1463.3036624795186,1500,1485.0178041868107,1487.028040547959,1500,1468.736306793522,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1426.0577924902143
152,Crawford S.,1473.626805670521,1500,1473.0789543172502,1501.5431747373457,1500,1500.8769800589268,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1488.968414387827
153,Crawley F.,1489.454475871815,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1492.4906186364117
154,Craybas J.,1424.8969398936213,1500,1394.1043195897441,1400.8780409394983,1500,1448.7876338107083,1500.0,1484.736306793522,1500,1500.0,1500.0,1500,1500,1500,1500,1369.9187091720912
155,Cristian J.,1536.6338346740406,1500,1589.1143269953614,1460.5349831078968,1500,1532.7976784587097,1500.0,1500.0,1500,1500.0,1516.0,1500,1500,1500,1500,1632.6210388533914
156,Cross K.,1482.2247569613312,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1485.7734418510915
157,Czink M.,1449.9390905128153,1500,1422.7495250891827,1509.9937000630357,1500,1542.267243474681,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1442.8566086118271
158,Da Silva Fick G.,1507.9371973233215,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1509.6634412274136
159,Dabrowski G.,1460.8109453588665,1500,1478.320900112882,1500.0,1500,1454.187263796101,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1405.255587911765
160,Damayanti A.F.,1482.6895476835336,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1482.0633815275157
161,Daniilidou E.,1395.4321212495893,1500,1390.1260254004114,1452.7953536305467,1500,1446.8129950201017,1486.9656873606343,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1358.173879359176
162,Danilina A.,1443.701960596266,1500,1493.5233651349486,1484.9432721977814,1500,1487.2345211419458,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1422.6881249437752
163,Danilovic O.,1557.0793738559269,1500,1610.513141313824,1484.0,1500,1440.629661554387,1500.0,1500.0,1500,1500.0,1531.2976013366472,1500,1500,1500,1500,1655.1033959092413
164,Dart H.,1453.3983539729525,1500,1425.997451754363,1567.2816564675866,1500,1502.7160245169114,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1561.7358841116195
165,Date K.,1481.6541568850269,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1485.0858086722565
166,Date Krumm K.,1528.7020626816152,1500,1469.1904688114275,1514.9545007451054,1500,1493.2538383967521,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1550.0005745716314
167,Date-Krumm K.,1473.3255267183545,1500,1455.1042395113307,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1455.1070602943087
168,Davenport L.,1690.848478125374,1500,1565.4779588363217,1516.0,1500,1642.702571738348,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1799.0035248608046
169,Davis L.,1502.3916872946306,1500,1463.712391375379,1447.075696921629,1500,1587.8113630360642,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1491.8118109210286
170,Day K.,1403.1661519001261,1500,1429.3779606098976,1484.3633634267085,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1373.6957240056445
171,De Los Rios R.,1495.331489848674,1500,1400.0544224936666,1489.3215615497206,1500,1452.940719369217,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1422.5716191171339
172,De Vroome I.,1467.21088925832,1500,1495.7404007606299,1488.058377489668,1500,1497.2624423695918,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1472.0832470506234
173,Dechy N.,1459.848522211849,1500,1427.9704325540483,1462.5020069661832,1500,1488.5638533244862,1518.3488013460947,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1467.8999304723839
174,Dellacqua C.,1513.090124720022,1500,1482.8198897601492,1561.313574032965,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1581.730931125681
175,Dementieva E.,1829.7041968850199,1500,1703.9413449304257,1632.1959599360166,1500,1614.0119977945576,1618.9658066332756,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1866.1327024966208
176,Dentoni C.,1445.2674407005616,1500,1405.2889492541615,1500.0,1500,1484.8999860190472,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1367.1674476921992
177,Di Lorenzo F.,1478.7292078178396,1500,1411.1403179554407,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1425.4894227512298
178,Diatchenko V.,1359.586898239588,1500,1471.7291942480297,1451.4932030875082,1500,1464.214508195453,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1396.4908413623662
179,Ditty J.,1415.1349750350666,1500,1428.5133430851938,1451.5444510913683,1500,1489.6755143254468,1483.9955605564812,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1354.643529680823
180,Diyas Z.,1545.543616640344,1500,1490.241498211748,1492.5921565416074,1500,1514.781864230579,1500.0,1500.110323914685,1500,1500.0,1500.0,1500,1500,1500,1500,1536.2846296062976
181,Dodin O.,1503.6899320866482,1500,1493.8425032362413,1426.416510294145,1500,1481.8716482617538,1500.0,1483.4677447011193,1500,1500.0,1500.0,1500,1500,1500,1500,1523.8867158029232
182,Doi M.,1473.024219477348,1500,1407.1687857763986,1473.7742536938968,1500,1493.9059310749633,1500.0,1454.1721796717984,1500,1500.0,1500.0,1500,1500,1500,1500,1444.4594666057474
183,Dokic J.,1500.339994239802,1500,1435.811967391716,1505.4981946930718,1500,1498.5624047011709,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1493.357134457714
184,Dolehide C.,1578.0951178766072,1500,1526.1605586207063,1454.640550584172,1500,1485.6497224325965,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1618.2624576032683
185,Dolonc V.,1474.6254482929746,1500,1483.0776615635884,1514.7779855594083,1500,1523.1387169215545,1500.0,1468.0,1500,1500.0,1500.0,1500,1500,1500,1500,1515.0839198600702
186,Dolonts V.,1486.327932439612,1500,1533.921819162965,1489.208290028264,1500,1468.6891506098789,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1477.7947368256184
187,Domachowska M.,1457.8299261673085,1500,1438.7380503891213,1483.633880961517,1500,1451.4730705522734,1500.0,1484.0,1500,1484.0,1500.0,1500,1500,1500,1500,1374.329935513563
188,Dominguez Lino L.,1393.550152924586,1500,1517.8481150051405,1469.785080955072,1500,1483.5386035174733,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1465.9090304123047
189,Duan Y.Y.,1430.9769858620962,1500,1452.595578014884,1468.4300972145684,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1447.387610107205
190,Dubois S.,1400.7552287167425,1500,1386.5535655962647,1423.6161486274736,1500,1415.2551932993722,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1320.8263343598858
191,Dulgheru A.,1490.0650334950847,1500,1490.8338819804223,1507.8034537811284,1500,1442.2024931681542,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1490.7575182981675
192,Dulko G.,1470.2157380567796,1500,1648.028532148109,1487.1887225063238,1500,1470.6271926292236,1484.7686565582364,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1524.7461261352382
193,Duque M. M.,1484.1131215758767,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1484.2999562062264
194,Duque Marino M.,1425.790758783356,1500,1498.0635491337987,1458.6286788093325,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1480.7669264135216
195,Duque-Marino M.,1451.4387281139104,1500,1522.4700986262158,1490.7369388402874,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1495.2829597977184
196,Dushevina V.,1482.5696683054657,1500,1486.7373875356259,1439.8935224275265,1500,1516.0562698680756,1512.7042424102,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.9944234277036
197,Duval V.,1474.5104868361636,1500,1483.2967792239538,1467.5239184209292,1500,1483.1956180313946,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1459.9728661688148
198,Dzehalevich E.,1440.7167593009187,1500,1449.715023369312,1483.993094422772,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1392.6914384049335
199,Eala A.,1376.6237437072414,1500,1497.1964772994215,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1411.70353151103
200,Eguchi M.,1423.778740451741,1500,1503.2672903312257,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1433.9354241566386
201,Eikeri U.,1440.7834643126876,1500,1465.6844983175536,1500.0,1500,1500.0,1500.0,1482.4725279716824,1500,1500.0,1500.0,1500,1500,1500,1500,1420.8339852872405
202,Ekshibarova V.,1465.1219193892723,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1464.4522192344898
203,El Tabakh H.,1467.8155313276152,1500,1476.9166982019494,1500.0,1500,1467.8751286397928,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1421.820364646198
204,Elie J.,1489.4255772196475,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1489.0444862656275
205,Erakovic M.,1432.0476203417682,1500,1463.099232865833,1505.0230136655478,1500,1615.2786574801917,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1464.0994815966606
206,Eraydin B.,1482.9403517996188,1500,1489.494711642757,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1474.4307288386876
207,Erjavec V.,1487.5723763955953,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1488.6169245734084
208,Errani S.,1478.2578613208143,1500,1531.0285208249527,1404.743878041817,1500,1555.027044982911,1484.7497692594015,1484.0,1500,1484.0,1500.0,1500,1500,1500,1500,1545.1425839510314
209,Falconi I.,1394.6962269276469,1500,1532.3402786208733,1470.2244769790955,1500,1438.0476929134584,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1442.6851814438694
210,Falei A.,1484.4455331570462,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1486.723001956332
211,Falkner Z.,1483.0379799379323,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.4973432884367
212,Farhad K.,1469.6770515028002,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1466.7169283221876
213,Fedak Y.,1368.0379127351487,1500,1414.8166593692752,1515.2975328274754,1500,1468.064717230762,1500.1384037791468,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1350.0062860912924
214,Fedossova Y.,1462.8447322491902,1500,1464.6494601724792,1467.9305297588166,1500,1484.0,1500.0,1500.0,1500,1484.0,1500.0,1500,1500,1500,1500,1377.5175616862577
215,Ferguson S.,1340.0357737439138,1500,1494.134264087186,1480.8807113172086,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1343.1721742503237
216,Fernandez C.,1469.1273257738374,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1468.6892263886261
217,Fernandez L.,1508.541857689491,1500,1500.0,1500.0,1500,1498.1811850216604,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1512.7108831635417
218,Fernandez L. A.,1481.9970835277363,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1481.6298647452113
219,Fernandez L.A.,1650.1001583013401,1500,1571.041408994277,1584.3146588779455,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1706.364011658008
220,Ferrando C.,1465.1237233445768,1500,1485.4260348061323,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1458.8716913155215
221,Ferro F.,1457.671857600375,1500,1546.474254308973,1437.0669965668237,1500,1444.9641121786724,1500.0,1468.736306793522,1500,1500.0,1500.0,1500,1500,1500,1500,1469.5407040658272
222,Fett J.,1423.673511469805,1500,1485.6428983856433,1443.2034477293762,1500,1471.5033945193913,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1453.73965456183
223,Feuerstein C.,1461.9391301364424,1500,1457.7556477374671,1500.0,1500,1501.3965400661475,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1446.8231184805363
224,Fichman S.,1480.1327538328517,1500,1413.6842982292671,1467.800873413053,1500,1456.8213690407117,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1375.160253955002
225,Fink A.,1488.7586250141856,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1491.0689899252354
226,Flink V.,1446.6555204147414,1500,1461.1729565724186,1505.7781157434747,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1447.3276564554124
227,Flipkens K.,1473.353856142923,1500,1439.0770717585808,1591.1194591951291,1500,1445.3094266351466,1500.0,1533.4757269864208,1500,1500.0,1500.0,1500,1500,1500,1500,1547.770081369858
228,Folts A.,1481.9916053769898,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.853396144166
229,Foretz S.,1426.5819187400461,1500,1461.0608990582484,1460.9410122893955,1500,1469.3729885146374,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1440.281414508806
230,Fourlis J.,1414.138186394177,1500,1452.2696280295363,1480.4026118418622,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1384.427796005279
231,Frech M.,1560.4135407593353,1500,1461.4909722960929,1522.2858836227213,1500,1454.166069123763,1500.0,1468.736306793522,1500,1500.0,1518.1400846168112,1500,1500,1500,1500,1619.4999944776387
232,Friedsam A.L.,1471.3788151664623,1500,1482.2786031955093,1469.6830008486384,1500,1550.6750739193303,1500.0,1472.5231183834633,1500,1500.0,1500.0,1500,1500,1500,1500,1480.666551188461
233,Fruhvirtova B.,1499.567869102903,1500,1468.1452824622663,1503.4400749794947,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1532.8447838979537
234,Fruhvirtova L.,1484.8149015826054,1500,1420.3740309366808,1522.9541224627806,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1502.9547627035106
235,Fuda R.,1474.4218161992117,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1476.178736563519
236,Fujiwara R.,1443.35493858233,1500,1484.8040491053296,1487.4924517951738,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1434.4625878765642
237,Fung S.,1490.5461344646708,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1491.4030559540959
238,Gadecki O.,1496.8189215385137,1500,1486.0514390036378,1454.28480988436,1500,1498.2049382425182,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1494.1170334550673
239,Gagliardi E.,1420.2018360051268,1500,1468.1240357959298,1484.0,1500,1500.0,1483.263693206478,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1377.9839084849323
240,Gajdosova J.,1504.6978591717093,1500,1482.108420309574,1459.9706458377286,1500,1484.9934952966696,1500.0,1500.0,1500,1499.263693206478,1500.0,1500,1500,1500,1500,1494.0790917751183
241,Galfi D.,1476.4773837240293,1500,1447.635485960075,1528.3811219305085,1500,1503.0306193153644,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1550.1830671392188
242,Gallovits E.,1414.3743868177132,1500,1488.2762970166077,1431.3173689644525,1500,1483.2975328274754,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1435.4097810553549
243,Gamiz A.,1481.2539069867112,1500,1481.2173383411764,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1469.6784474777614
244,Gao X.,1431.83791914284,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1435.1462191965609
245,Garbin T.,1493.5751186216335,1500,1504.6417197786025,1447.9466650961554,1500,1485.651560714255,1484.736306793522,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1490.083598198637
246,Garcia C.,1596.3795116018234,1500,1650.666923689631,1673.3695258688817,1500,1622.9306948965695,1500.0,1532.2311912470348,1500,1500.0,1500.0,1500,1500,1500,1500,1635.7984034890721
247,Garcia Perez G.,1478.937311876325,1500,1455.4974672362987,1510.7787292236546,1500,1473.5259359428587,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1451.5131629401992
248,Garcia Vidagany B.,1499.5063260792813,1500,1477.1068504782736,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1488.375133161439
249,Gasanova A.,1532.7712992434183,1500,1450.1820735996178,1462.4861525645026,1500,1531.1821477972662,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1519.2520647213005
250,Gasparyan M.,1539.8265385831633,1500,1469.9532925591695,1518.8016446429099,1500,1612.9682902867908,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1653.1416886006766
251,Gatto-Monticone G.,1465.8286604397708,1500,1417.7738370501352,1468.774370171211,1500,1490.6474766465014,1500.0,1483.2972889377977,1500,1500.0,1500.0,1500,1500,1500,1500,1387.9210236718918
252,Gauff C.,1881.4426125993557,1500,1812.2507421126963,1629.0890603251714,1500,1510.6337001319198,1500.0,1487.2327905452075,1500,1500.0,1500.0,1500,1500,1500,1500,1933.752461489959
253,Gavrilova D.,1632.1129324894175,1500,1581.1454487309124,1499.6396743024272,1500,1524.750268983296,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1604.4224150318635
254,Gaydarzhi K.,1483.4300417207492,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1485.609316832953
255,Georgatou E.,1468.412444613113,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1467.2421332093677
256,Georges M.,1491.346326780289,1500,1469.7900636543736,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1469.3884257395755
257,Gerasimou A.,1469.8312182472284,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1472.701740316931
258,Gibbs N.,1466.746599459355,1500,1409.9932588509407,1454.3813514207043,1500,1461.9862715000609,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1463.7487343203734
259,Gibson T.,1474.7231773495737,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1486.0008512143706
260,Giorgi C.,1677.4109276501315,1500,1615.7010009839094,1583.0350689392244,1500,1561.2968021517831,1500.0,1597.0762054308177,1500,1500.0,1500.0,1500,1500,1500,1500,1682.1901531592282
261,Glatch A.,1406.5011781320923,1500,1438.0224760903523,1459.4765157214913,1500,1449.084292529092,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1365.582912950214
262,Gleason Q.,1490.5953113877063,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1491.0479293398782
263,Glushko J.,1442.2141548225748,1500,1454.4846217495226,1476.5184373083125,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1442.1714912467783
264,Glushko L.,1497.3470811397528,1500,1482.6404491497865,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1487.2128723605747
265,Goerges J.,1673.509597975661,1500,1581.3221023901167,1637.6370321074216,1500,1682.2101906943503,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1712.7626501644188
266,Golds S.,1484.0,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1484.0
267,Golovin T.,1626.2329598395552,1500,1596.8550434431547,1500.6716610290778,1500,1581.7274328037945,1515.2975328274754,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1712.0566681526414
268,Golubic V.,1521.4910688662646,1500,1452.6724419402412,1491.5811813965136,1500,1525.200817918104,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1545.9276516513385
269,Goncalves P.C.,1461.385423126736,1500,1522.4302186543446,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1495.6349930083288
270,Gonzalez M.,1511.540281139326,1500,1471.2852232657194,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1490.5030972482202
271,Gorgodze E.,1463.186801965025,1500,1468.9091854379785,1481.2120717419168,1500,1482.9685413277266,1500.0,1484.77096638936,1500,1500.0,1500.0,1500,1500,1500,1500,1441.0664323190501
272,Govortsova O.,1476.4361343731944,1500,1357.074559821242,1443.135035957722,1500,1491.3188240980107,1483.263693206478,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1428.2820474456075
273,Grabher J.,1438.5780065563677,1500,1550.0998956683193,1467.332323924537,1500,1422.692738533352,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1462.4412259196365
274,Gracheva V.,1519.7431804131857,1500,1516.6374405838642,1490.9820530951122,1500,1453.8481266164558,1500.0,1485.4387739660467,1500,1500.0,1500.0,1500,1500,1500,1500,1564.0454153943272
275,Grammatikopoulou V.,1461.3087173587744,1500,1426.7145844966562,1484.2563372281563,1500,1472.7053235494434,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1380.5625048106908
276,Grandin N.,1455.6810595734246,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1464.3951966597392
277,Granville L.,1445.2054283114749,1500,1444.6927415185503,1518.2825935329713,1500,1483.7305218121357,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1414.7757182791563
278,Groenefeld A.L.,1493.6177013061586,1500,1453.0377288554132,1431.7924470698867,1500,1421.0144814114399,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1442.038970388268
279,Groth J.,1591.631959359539,1500,1584.8085636529308,1528.4617132132219,1500,1473.3193088647665,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1664.038730153259
280,Guarachi A.,1488.4916039594737,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1488.990753868196
281,Gullickson C.,1454.4822457977327,1500,1432.6779871998656,1484.0,1500,1488.6554845220453,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1380.6640276097198
282,Gumulya S.,1469.3670716010356,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1484.0,1500.0,1500,1500,1500,1500,1460.3445207130767
283,Guo H.,1457.6151991657746,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1461.9485682438703
284,Guskova N.,1480.5883929650947,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1478.7412535113021
285,Haas B.,1486.5348496931217,1500,1398.1182822296664,1500.0,1500,1432.9987858367235,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1378.8131976289894
286,Haddad Maia B.,1630.769220811576,1500,1636.2294746873592,1609.5533928194873,1500,1550.223828920326,1500.0,1486.0664151316134,1500,1500.0,1500.0,1500,1500,1500,1500,1703.8776661040579
287,Halep S.,1848.1670919899827,1500,1851.9716489161306,1785.205219834386,1500,1598.057716379242,1500.0,1522.1071289527465,1500,1500.0,1500.0,1500,1500,1500,1500,1902.881695100492
288,Hampton J.,1660.636629612859,1500,1559.3768678191461,1545.3706811924988,1500,1497.0680672358199,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1738.9981771496186
289,Han N-L.,1466.8570682315592,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1473.901564684641
290,Han N.L.,1434.1515847468147,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1459.9556557920632
291,Han S-H.,1491.244021522882,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1495.2303980494269
292,Han S.H.,1449.0646828431966,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1454.0499001771996
293,Han X.,1439.6761081927768,1500,1505.427895425129,1485.2508618694246,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1471.4620629465824
294,Hanatani N.,1486.5066446514004,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1493.74961530918
295,Hantuchova D.,1447.6684225453057,1500,1531.7907688928437,1587.0946768739448,1500,1477.072115314838,1487.2014053597152,1484.0,1500,1531.3283210711686,1500.0,1500,1500,1500,1500,1470.228124482087
296,Harkleroad A.,1522.6497691584832,1500,1459.1497025564863,1472.551041568069,1500,1468.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1479.0436505243772
297,Harrison C.,1488.2228040838863,1500,1500.0,1500.0,1500,1483.0581664399765,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1474.6023639343439
298,Harrison Ca.,1493.251869738362,1500,1484.5861086447878,1500.365568223871,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1487.475634804827
299,Hartono A.,1458.5593388839375,1500,1466.8526055088944,1504.828313632346,1500,1507.5380729985638,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1461.6949476833906
