PlayerName,EloOutdoor,EloIndoor,EloHard,EloClay,EloGrass,EloCarpet,Last30,Last7,AvgOddsProb
Cowan B.,1437.5289443087486,1500.0722763872354,1455.0799778003718,1500.0,1467.5343459261553,1500.0,0,0,0.0
Wheaton D.,1477.4392409675056,1500.0,1470.8145917410013,1500.0,1499.263693206478,1500.0,0,0,0.0
Nestor D.,1471.4994567793572,1457.4111019832096,1449.9997076689426,1500.0,1502.4255284584087,1484.0,0,0,0.0
Lee M.,1414.8269250280189,1482.5199411473707,1411.0594150403588,1468.8537315691974,1480.380386349936,1500.0,0,0,0.0
Landsberg J.,1485.6274701317,1500.0,1500.0,1500.0,1484.0,1500.0,0,0,0.0
Boruszewski J.,1482.5827384537847,1500.0,1500.0,1500.0,1483.263693206478,1500.0,0,0,0.0
van Scheppingen D.,1426.2135484313453,1500.2470650764674,1461.2378169574974,1469.3498901990806,1446.5579101908538,1500.0,0,0,0.0
Youzhny M.,1454.1175323004545,1575.1082022913772,1536.6431029478933,1423.4273595479299,1549.3852173514456,1570.8725175162965,0,0,0.0
Gaudi I.,1486.4671197588866,1500.0,1500.0,1500.0,1484.0,1500.0,0,0,0.0
Bower J.,1495.6065777390497,1500.0,1500.0,1500.0,1482.97239115933,1500.0,0,0,0.0
Levy H.,1364.3214128939003,1387.942721055579,1360.1321501845666,1424.863717669076,1481.4293828017076,1454.4239249180966,0,0,0.0
Rochus O.,1485.0927583424304,1530.8275345938441,1553.9097008888625,1418.5650366569866,1524.3463805301249,1494.0001143878437,0,0,0.0
Voltchkov V.,1442.6627795184377,1523.3514965329884,1507.093767776186,1418.9872705510734,1484.8251836074958,1488.2911943246538,0,0,0.0
Timfjord N.,1479.8830476582589,1500.0,1500.0,1481.4089130149164,1500.0,1500.0,0,0,0.0
Fleischfresser T.,1480.8538051737914,1500.0,1500.0,1482.2632778149925,1500.0,1500.0,0,0,0.0
Thomann N.,1458.3318412409658,1492.4411343319157,1530.096707830639,1430.2948602614586,1486.7041653103201,1482.3457976409334,0,0,0.0
Godwin N.,1441.7405269901133,1470.4707485658037,1376.0983950890438,1500.0,1523.9521750608521,1500.0,0,0,0.0
Morrison J.,1455.306553238835,1478.125835804108,1463.27804572278,1479.9366351224116,1462.879610624008,1500.0,0,0,0.0
Garcia A.,1375.3633742620534,1491.3603807139646,1432.4381451888903,1445.9583192412583,1473.6953135315507,1500.0,0,0,0.0
Kempes E.,1426.8425843860143,1482.4371774560343,1458.2536229846564,1490.7101451708504,1454.135889874644,1500.0,0,0,0.0
Filippini M.,1472.030739970972,1500.0,1500.0,1472.5863006825953,1500.0,1500.0,0,0,0.0
Roitman S.,1389.7945249022398,1453.0540875518855,1381.9058556576265,1439.867168717554,1445.4787770822054,1466.6867085052415,0,0,0.0
Davydenko N.,1600.3524447443465,1632.8696202192193,1674.4030704622264,1529.0271825277587,1453.3611703812417,1713.1763812290067,0,0,0.0
Hernych J.,1601.3982396772249,1457.495214201205,1504.1736926185113,1448.808468126299,1553.0968644219843,1495.958600912968,0,0,0.0
Elsner D.,1391.665182062894,1500.0,1444.3480063354368,1441.0379779238638,1484.0,1500.0,0,0,0.0
Zovko L.,1469.857954406167,1493.5564757665788,1488.1899564532039,1477.4949906157597,1500.0,1493.3472001394503,0,0,0.0
Vajda I.,1472.7175166948502,1500.0,1500.0,1472.680643576138,1500.0,1500.0,0,0,0.0
Sanchez D.,1513.2444375821262,1417.4579349302371,1373.1510997375283,1548.7468187871114,1437.9715634762674,1457.6654874556523,0,0,0.0
Martelli M.,1485.5288257716693,1500.0,1504.0621444359404,1486.357814976345,1500.0,1500.0,0,0,0.0
Schranz W.,1493.7693352134431,1500.0,1500.0,1496.2693411805426,1500.0,1500.0,0,0,0.0
Carretero R.,1495.2825096976023,1500.0,1500.0,1497.649251540521,1500.0,1500.0,0,0,0.0
Moretti H.,1485.6922003768143,1500.0,1500.0,1485.7424902075688,1500.0,1500.0,0,0,0.0
Fasching A.,1483.6780076205823,1500.0,1500.0,1484.4687592018274,1500.0,1500.0,0,0,0.0
Luzzi F.,1454.4060449349874,1486.8999332377655,1462.6586900838577,1473.3367060189075,1500.0,1482.6322088337718,0,0,0.0
Cabello F.,1482.0296942293312,1500.0,1500.0,1483.3212983039757,1500.0,1500.0,0,0,0.0
Costa F.,1441.3560946946402,1500.0,1468.9086648131215,1468.0030407898385,1500.0,1500.0,0,0,0.0
Mathieu P.H.,1529.5997399086975,1486.9655671716655,1454.8397542140985,1566.7546821603592,1520.0327170824414,1555.213669770357,0,0,0.0
Roux L.,1501.029433617164,1460.0931796740124,1464.452662380139,1500.0,1500.0,1500.0,0,0,0.0
Malcor O.,1463.293074002393,1500.0,1500.0,1464.2631810256928,1500.0,1500.0,0,0,0.0
Larose S.,1524.1600514909155,1500.0,1510.0032600858792,1500.0,1500.0,1500.0,0,0,0.0
King P.,1449.0480163740485,1450.780318475189,1408.6853158916372,1500.0,1500.0,1500.0,0,0,0.0
Washington M.,1455.8505979462914,1500.0,1457.0857941636316,1500.0,1500.0,1500.0,0,0,0.0
Caldwell D.,1483.2284518841082,1500.0,1484.0,1500.0,1500.0,1500.0,0,0,0.0
Capalik K.,1466.203718994634,1500.0,1478.7487228081625,1484.3746846522072,1501.7808751083453,1500.0,0,0,0.0
Kim A.,1409.1220413158294,1484.3639112365322,1422.323656060342,1445.627310540811,1485.2160177506128,1500.0,0,0,0.0
Kralert P.,1472.9531910348546,1500.0,1500.363758624763,1469.1515006150844,1500.0,1500.0,0,0,0.0
Lee H.T.,1551.9091806364086,1453.7506935991257,1557.7901700935377,1488.928787494789,1539.7875679816054,1468.736306793522,0,0,0.0
Moldovan I.,1446.380512993431,1500.0,1500.0,1449.0513560987015,1500.0,1500.0,0,0,0.0
Sabau R.,1402.6885715872115,1451.5178626925258,1457.0937849286647,1426.3302744008352,1454.9044101225704,1468.346956324094,0,0,0.0
Pescariu D.,1488.7705602039775,1500.0,1500.0,1490.9643159749,1500.0,1500.0,0,0,0.0
Erlich J.,1487.5657516284348,1500.0718963277548,1506.6097632421668,1500.0,1481.6786707422366,1500.0,0,0,0.0
Nargiso D.,1566.0049945033763,1516.0,1516.0,1570.5350028727648,1500.0,1500.0,0,0,0.0
Tarallo S.,1496.4865820254329,1500.0,1500.0,1497.4661738312057,1500.0,1500.0,0,0,0.0
Tong M.,1486.2176410199013,1500.0,1482.546316352216,1500.0,1500.0,1500.0,0,0,0.0
Galimberti G.,1439.615579249746,1441.8806606234862,1455.629095974403,1461.3755557745826,1500.0,1450.5888868269612,0,0,0.0
Flygt K.,1499.6978241748805,1500.0,1517.4375540501562,1486.2304605536365,1500.0,1500.0,0,0,0.0
Iwabuchi S.,1442.1947551756903,1470.0193696328372,1419.5010162427047,1500.0,1500.0,1500.0,0,0,0.0
Suzuki T.,1559.8501833628748,1500.0,1568.031383978729,1500.0,1487.3638747493194,1500.0,0,0,0.0
Onoda M.,1436.8436408145149,1500.0,1438.3225950828964,1500.0,1500.0,1500.0,0,0,0.0
Friedl L.,1484.3466503636075,1469.7259825386218,1464.0531572028588,1500.0,1500.0,1485.033061471853,0,0,0.0
Zhu B.Q.,1453.571176725628,1500.0,1459.9615875376846,1500.0,1500.0,1500.0,0,0,0.0
Robredo T.,1551.7324624890819,1548.9441688639786,1629.8244165025594,1527.2076639234565,1543.7716789091048,1522.1152185634373,0,0,0.0
Pless K.,1383.6515485117006,1470.5361711070125,1418.74933793405,1441.2049712862818,1396.0376016812522,1501.7864835693408,0,0,0.0
Phau B.,1486.8474202840334,1491.0509355557933,1498.7746102980652,1480.7246381031387,1377.1261359012753,1455.36711816848,0,0,0.0
Bachelot J.F,1478.990171190166,1502.0787130928709,1511.7494835105392,1499.3560306130414,1473.4195026042398,1502.7274858145267,0,0,0.0
Palmer J.,1486.1246922731987,1514.595709134654,1523.8708392816843,1500.0,1484.0,1500.0,0,0,0.0
Childs L.,1436.2538300552792,1501.0245995903524,1498.4211003557582,1500.0,1421.4698655198438,1500.0,0,0,0.0
Furlan R.,1438.8845624256999,1480.01766471392,1455.5807056946437,1463.42670089066,1500.0,1500.0,0,0,0.0
Froberg J.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Sarstrand M.,1493.3303869851495,1486.2021977792433,1484.9592204448732,1493.7512381656998,1500.0,1500.0,0,0,0.0
Ortegren J.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Jones A.,1448.2002480279625,1500.0,1434.5146456386506,1500.0,1500.0,1500.0,0,0,0.0
Bhupathi M.,1446.8022985089272,1500.0,1464.9369890959272,1500.0,1483.263693206478,1500.0,0,0,0.0
Weiner G.,1440.406010549405,1467.8394893551629,1423.3299855869532,1500.0,1488.7799484569032,1500.0,0,0,0.0
Schukin Y.,1537.441000583833,1455.234176787894,1416.1129408675959,1573.922435911657,1500.0,1484.3957640710837,0,0,0.0
Fukarek O.,1385.0617246904733,1484.0479237331112,1397.6848835387252,1468.938076191214,1485.187466816296,1500.0,0,0,0.0
Horna L.,1526.218191463205,1509.253993084586,1452.0684619448284,1611.5994445707013,1416.6262654052184,1469.630648143125,0,0,0.0
Simoni A.,1408.693256406085,1500.0,1444.776532133336,1489.226219243117,1457.249892883711,1500.0,0,0,0.0
Tobon M.,1496.9007741016367,1500.0,1500.0,1499.91179981067,1500.0,1500.0,0,0,0.0
Hirigoyen I.,1475.2964130239818,1500.0,1486.7090799016523,1480.8881433402923,1500.0,1500.0,0,0,0.0
Behr N.,1503.2495310079328,1483.321178477913,1495.684455889656,1500.0,1500.0,1500.0,0,0,0.0
Settergren J.,1508.429673854422,1469.0567267202734,1468.1840667864062,1506.4746536058046,1500.0,1500.0,0,0,0.0
Arquez P.,1482.7081563953686,1500.0,1500.0,1483.9513299771638,1500.0,1500.0,0,0,0.0
Acasuso J.,1678.1500909424308,1408.9220912348708,1551.3179140420038,1677.9784404497175,1395.0623251708491,1444.1745284475066,0,0,0.0
Tursunov D.,1531.1103046864166,1602.6029564531382,1577.0480425379635,1509.4537724504396,1545.8352621891886,1470.6912453799835,0,0,0.0
Hernandez A.,1457.445312616017,1500.0,1494.8462105721212,1462.6431889526625,1500.0,1500.0,0,0,0.0
Eagle J.,1482.0464991257502,1500.0,1484.6067726976007,1500.0,1500.0,1500.0,0,0,0.0
Saretta F.,1509.9966729708176,1508.0859573074908,1492.7280441437438,1545.7944655769825,1501.4590346014584,1486.8876527211103,0,0,0.0
Vemic D.,1471.79331490258,1483.9406452952574,1474.3911559185074,1486.6877323085812,1487.8471200788374,1500.0,0,0,0.0
Ginepri R.,1553.3619931264307,1524.6746623530444,1509.2712648609286,1534.0719235906643,1480.6592507589514,1500.4747689244348,0,0,0.0
Belal C.,1483.8414566066178,1500.0,1500.0,1486.5917619024742,1500.0,1500.0,0,0,0.0
Vacek J.,1450.0417590275192,1440.533761382053,1346.5771795588264,1440.1486222889864,1516.1124011623442,1500.0,0,0,0.0
Couto E.,1483.067926268279,1500.0,1500.0,1482.572089554749,1500.0,1500.0,0,0,0.0
Sousa T.,1481.6362884877876,1500.0,1500.0,1484.7586075983347,1500.0,1500.0,0,0,0.0
Montanes A.,1575.831330738401,1446.917182716887,1417.8103907684715,1602.5598510128618,1448.57159684514,1437.501305295634,0,0,0.0
Labadze I.,1525.9884104308162,1430.1325974512515,1459.0072418121142,1470.8859972313578,1470.9028222129857,1470.363284691291,0,0,0.0
Wassen R.,1451.9001866512483,1500.212563483002,1499.237432824339,1469.0901150504124,1485.4679531599375,1500.0,0,0,0.0
Melo D.,1491.2718276553899,1500.0,1500.0,1484.4272972088008,1500.0,1500.0,0,0,0.0
Traykov I.,1499.2437984913645,1500.0,1500.0,1499.002967453624,1500.0,1500.0,0,0,0.0
Andersen J.F.,1481.723305580547,1484.483370623695,1483.833101804052,1478.4715114857588,1500.0,1500.0,0,0,0.0
Galvani S.,1417.3286520388735,1484.4943920573012,1436.9577501994634,1423.9116517632199,1482.931402756566,1502.0836182777753,0,0,0.0
Kauffmann C.,1475.4034554208133,1500.0,1481.281004624443,1481.7176601240049,1500.0,1500.0,0,0,0.0
Okun N.,1435.6696642489999,1441.330623647432,1426.8368024781628,1503.8700604661865,1426.9324545075315,1477.5770571781509,0,0,0.0
Carlsen K.,1514.2958614285294,1528.343098740072,1531.1433317504764,1373.9577300200067,1472.4414993980674,1525.7156797148998,0,0,0.0
Allegro Y.,1448.1830243477086,1500.0,1464.1449793286404,1500.0,1463.4952057082198,1500.0,0,0,0.0
Elseneer G.,1419.8262791301652,1489.5933204582873,1427.8724613054876,1489.2819617092246,1477.8806230779542,1484.9509013130485,0,0,0.0
Hilton M.,1473.4810313699436,1500.0,1500.0,1500.0,1456.3391719612503,1500.0,0,0,0.0
Yoon Y.,1486.8173975541183,1500.0,1495.8283544531814,1500.0,1486.6272389352569,1500.0,0,0,0.0
Knowle J.,1425.567924796723,1470.6365151627213,1448.2561793209165,1416.0640953199177,1454.5742019810732,1500.0,0,0,0.0
Vlasov D.,1487.4353768852054,1500.0,1500.0,1489.350574660081,1500.0,1500.0,0,0,0.0
Radic M.,1476.4292432973075,1500.0,1500.0,1473.907597120161,1500.0,1500.0,0,0,0.0
Norman D.,1408.4134336563595,1463.6214846259797,1435.6495615043802,1405.8208625457232,1457.83302171279,1483.4215570076813,0,0,0.0
Mutis O.,1461.951163247454,1479.4567336117282,1418.4653081054826,1520.6172810784471,1484.0674761340267,1500.0,0,0,0.0
Lopez M.,1477.1645702490075,1483.3391351348803,1499.3314555381687,1477.058575575742,1491.858533458969,1500.0,0,0,0.0
Herm-Zahlava J.,1464.0562561094007,1500.0,1500.0,1466.4271023939743,1500.0,1500.0,0,0,0.0
Bozic I.,1482.5593536939614,1500.0,1500.0,1482.6899603394832,1500.0,1500.0,0,0,0.0
Kutsenko V.,1461.72415140325,1500.0,1453.6283399512279,1502.7845848418774,1500.0,1500.0,0,0,0.0
Schiessling T.,1481.4298165017638,1500.0,1500.0,1484.9605282237453,1500.0,1500.0,0,0,0.0
Marach O.,1428.5954785112092,1486.3145180878682,1447.7452641449986,1471.3146447608065,1483.212782828401,1482.5107554140861,0,0,0.0
Armando H.,1450.0425803615697,1500.0,1508.2366952310845,1422.034634681065,1500.0,1500.0,0,0,0.0
Pfeiffer K.,1488.9545873951638,1500.0,1500.0,1488.6374886941942,1500.0,1500.0,0,0,0.0
Stepanek R.,1692.6063992542163,1593.8786444341379,1648.3189319380278,1619.7464943452987,1650.7427372515992,1587.2945815395713,0,0,0.0
Fleishman Z.,1464.9911143888032,1462.768877761694,1442.6123451708463,1500.0,1488.5233221618691,1500.0,0,0,0.0
Harsanyi P.,1469.0499591300095,1500.0,1465.8976651377177,1500.0,1500.0,1500.0,0,0,0.0
Joyce M.,1499.9368451772286,1500.0,1506.08236577349,1500.0,1500.0,1500.0,0,0,0.0
Peya A.,1363.530811820606,1470.741388931002,1448.8907215998947,1406.9630235730062,1404.414304521141,1525.8721804805834,0,0,0.0
Bogomolov Jr.A.,1483.807280857529,1500.0,1475.8621374352588,1500.0,1500.0,1500.0,0,0,0.0
Brasington J.,1438.0251760112253,1500.0,1450.692696477148,1487.1297756055783,1482.272863054999,1500.0,0,0,0.0
Ramirez Hidalgo R.,1491.2017064104073,1500.0,1500.0,1483.0591934249514,1500.0,1500.0,0,0,0.0
Alves T.,1421.2653383858267,1500.0,1438.6050917954124,1438.7176754723428,1487.6863756534087,1500.0,0,0,0.0
Mello R.,1465.509008617433,1402.8516564936444,1431.5531796968653,1475.739059666033,1419.8930912859753,1465.3918316861327,0,0,0.0
Oncins J.,1481.856840070639,1500.0,1483.6833850564954,1500.0,1500.0,1500.0,0,0,0.0
Ogorodov O.,1474.600850093207,1500.0,1471.410881831402,1502.7899620858914,1500.0,1500.0,0,0,0.0
Karlovic I.,1500.4162810509463,1575.7128591885562,1489.7840381835285,1527.194528675569,1590.738169165566,1500.8989880924007,0,0,0.0
Jiang S.,1482.771353716633,1500.0,1486.593690122788,1500.0,1500.0,1500.0,0,0,0.0
Wang Y.,1449.6644612306277,1500.0,1461.3699154087685,1485.4942292726043,1500.0,1500.0,0,0,0.0
Terachi T.,1456.3079932425157,1500.0,1459.5989371303767,1500.0,1500.0,1500.0,0,0,0.0
Hui J.,1494.5827134422766,1500.0,1494.5466250934226,1500.0,1500.0,1500.0,0,0,0.0
Garcia-Sintes J.,1485.7177955441582,1500.0,1500.0,1486.7943103241646,1500.0,1500.0,0,0,0.0
Volandri F.,1348.9826059089858,1434.7208686870874,1265.8266485721292,1402.3320762480755,1425.2136016705385,1416.3945871331487,0,0,0.0
Zimonjic N.,1465.629111738702,1479.6664352966848,1457.6354942907421,1469.2142820867014,1510.8490723085097,1473.9637968054378,0,0,0.0
Kondo H.,1471.3713955513233,1500.0,1465.8662736164317,1500.0,1500.0,1500.0,0,0,0.0
Thomas J.,1467.3487317200725,1500.0,1480.6371503316311,1500.0,1485.4067314817705,1500.0,0,0,0.0
Udomchoke D.,1343.195560421839,1405.7609815769497,1330.7993590633691,1458.8596265343435,1436.7773429480596,1500.0,0,0,0.0
Benneteau J.,1605.9512391087062,1624.3075527482795,1629.4773847834388,1498.8777728783248,1540.835277480335,1563.4792311229676,0,0,0.0
Melzer J.,1594.0979803936186,1593.8713055643602,1588.0902200150333,1574.4027451901325,1590.990018640934,1446.1838440647173,0,0,0.0
Elgin M.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Nieminen J.,1550.2271543505683,1559.3410577912528,1531.3979910257744,1532.8506156355024,1488.1464806361812,1546.9822827826856,0,0,0.0
Soderling R.,1957.6660529674016,1882.5437665654454,1950.8135301192128,1893.1526675284579,1673.0122762271794,1657.1607690858036,0,0,0.0
Dupre T.,1483.0684882463345,1500.0,1483.3415540815965,1500.0,1500.0,1500.0,0,0,0.0
Reid T.,1500.8325256294447,1484.0,1493.9105512119004,1483.27080436442,1482.1861178272984,1500.0,0,0,0.0
Larkham T.,1471.830500191211,1500.0,1501.2216249059206,1472.9588535671842,1486.0988066488553,1500.0,0,0,0.0
Patience O.,1419.7996794202184,1466.14752296955,1401.596414547878,1432.142706566321,1496.4593242620672,1483.1934007791208,0,0,0.0
Carraz G.,1487.8293988496737,1481.9918485421388,1502.2386173485568,1459.501765757949,1469.491110349518,1488.2718680870403,0,0,0.0
Ascione T.,1378.1957274267884,1412.0811100906096,1415.4605168915607,1396.769934273323,1449.4783539640184,1468.2784943043655,0,0,0.0
Silva J.,1429.6957543428184,1500.0,1467.2457302676034,1436.4632767712565,1500.0,1500.0,0,0,0.0
Massa E.,1481.6037055938293,1485.5639085165385,1501.4990246957805,1474.7504750903504,1483.249008652018,1500.0,0,0,0.0
Bahrouzyan O.,1447.5010288968454,1500.0,1443.7797278879152,1500.0,1500.0,1500.0,0,0,0.0
Mazarakis V.,1452.9806357243708,1500.0,1484.2718436759308,1472.1348256865315,1500.0,1500.0,0,0,0.0
Verkerk M.,1503.248061411228,1505.556655079842,1459.4050119794517,1552.9698162973027,1446.7118155724565,1572.268448995293,0,0,0.0
Ancic M.,1750.3028921920436,1717.2540547102856,1773.4987475170142,1658.8812218300463,1731.3446942901921,1616.152894785828,0,0,0.0
El Aarej M.,1432.3893302034528,1500.0,1500.0,1435.1412618679142,1500.0,1500.0,0,0,0.0
Matias N.,1486.9981879561258,1500.0,1500.0,1488.449069422067,1500.0,1500.0,0,0,0.0
Ferrer D.,1687.1360334362018,1660.5719052568459,1693.6787354672485,1698.6220693369116,1584.3736071215706,1492.7109666925078,0,0,0.0
Gasquet R.,1506.820735776802,1491.8617383040614,1520.1321297842262,1491.0688837981113,1586.9084359536005,1596.8796462929633,0,0,0.3244409475068383
Krajan Z.,1422.6245721513237,1460.6875457238534,1451.2815846179985,1425.2265777535322,1483.4554634046685,1500.0,0,0,0.0
Marin L.,1489.2693678057817,1500.0,1500.0,1489.110813187628,1500.0,1500.0,0,0,0.0
Nadal-Parera R.,1497.9885136024343,1500.0,1500.0,1501.3617519306852,1500.0,1500.0,0,0,0.0
Kohlschreiber P.,1555.682246091076,1560.1755236895654,1583.0613177348077,1600.8658354360878,1587.3090631944724,1562.2678703446313,0,0,0.0
de Chaunac S.,1426.0944216928283,1456.9055255840253,1433.2479842008042,1478.226302868561,1500.0,1468.0509081550729,0,0,0.0
Hadad A.,1500.8958526037552,1500.0,1505.3335758673759,1502.3783710948787,1500.0,1500.0,0,0,0.0
Perez D.,1435.0126865559328,1500.0,1500.0,1430.7595046760248,1500.0,1500.0,0,0,0.0
Vassallo-Arguello M.,1420.5705235540204,1484.1824139307048,1368.3737969762096,1499.2842478696844,1462.850569603195,1500.0,0,0,0.0
Miranda I.,1476.8315346127263,1483.4415205226862,1450.528461651948,1493.7005686899784,1511.9570086612557,1500.0,0,0,0.0
Dreekmann H.,1486.8127258596223,1500.0,1500.0,1500.0,1471.6839478450042,1500.0,0,0,0.0
Bogdanovic A.,1401.240234502714,1506.6671266815151,1474.2078521205915,1500.0,1387.9300962996913,1500.0,0,0,0.0
Moodie W.,1613.4638506739097,1414.973637333098,1577.993008193888,1454.818720902279,1502.6751714473403,1479.2432919135153,0,0,0.0
Muller G.,1587.3235088647436,1592.559236178036,1550.0733260201825,1517.3298404677798,1668.0991035718291,1447.7885510429828,0,0,0.0
Ivanov-Smolensky K.,1464.433582196344,1500.0,1484.372323629285,1500.0,1483.3542971501972,1500.0,0,0,0.0
Cadart R.,1448.801643722864,1520.7648338324968,1508.7848647847477,1483.066125026074,1481.025099662557,1500.0,0,0,0.0
Mackin A.,1413.019213781592,1467.6958102905262,1483.4521942790623,1478.3667981288595,1413.7478281821957,1468.3622170550113,0,0,0.0
Waske A.,1462.9333878564769,1471.2269408584714,1408.059273523598,1463.473181289225,1438.650656834226,1475.539214616168,0,0,0.0
Vahaly B.,1399.0801879988248,1451.8283054451874,1396.4220713865898,1437.248806559087,1457.5080582447222,1500.0,0,0,0.0
Prpic F.,1450.1563630964056,1482.7373800838755,1486.06524419865,1434.9753652810298,1500.0,1500.0,0,0,0.0
Fraile G.,1428.0788212104949,1489.048467865787,1490.4277091944857,1426.146164787526,1500.0,1500.0,0,0,0.0
Hanescu V.,1588.544918153499,1420.6729264562384,1461.8428269634674,1619.4759907011066,1466.9039646697788,1473.721016173959,0,0,0.0
Todero N.,1484.8670035004575,1500.0,1500.0,1485.2699193893777,1500.0,1500.0,0,0,0.0
Blake T.,1449.4588072373288,1500.0,1462.9849584618485,1484.0,1500.0185644988442,1500.0,0,0,0.0
Ellwood B.,1481.4331332942365,1500.0,1500.0,1500.0,1483.3069274151844,1500.0,0,0,0.0
Dancevic F.,1502.088523779053,1464.557488205347,1428.56795255873,1457.527586969347,1513.3432401633468,1477.5757338377405,0,0,0.0
Agaev E.,1487.1064741620035,1500.0,1485.221943158028,1500.0,1500.0,1500.0,0,0,0.0
Boeker M.,1478.352306652746,1500.0,1486.3344579910734,1491.528824414473,1500.0,1500.0,0,0,0.0
Saoudi S.,1472.5906582218079,1500.0,1482.1296994112763,1486.1989674597799,1500.0,1500.0,0,0,0.0
Kunitcin I.,1483.018646335052,1500.0,1482.8934776483943,1500.0,1500.0,1500.0,0,0,0.0
Craca M.,1482.3911102146228,1500.0,1500.0,1481.8643774676966,1500.0,1500.0,0,0,0.0
Abel M.,1439.2618362012158,1500.0,1453.8617289320532,1486.4831511222594,1489.3897606738608,1500.0,0,0,0.0
Shvec A.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Johansson J.,1606.3898357423427,1692.544405234651,1735.351537030097,1411.3218001135774,1525.5736722252693,1531.2348844594746,0,0,0.0
Beck K.,1414.9299466133816,1463.2339676253969,1429.3441719980142,1331.0036685903979,1461.9125748811616,1560.843236589105,0,0,0.0
Vliegen K.,1426.562452950201,1496.993640144353,1422.9615016051307,1517.5229274943472,1448.2965131229396,1472.2580049843964,0,0,0.0
Bopanna R.,1466.8533660714163,1454.1413002078589,1427.0408063485036,1500.0,1497.676703399662,1500.0,0,0,0.0
Lisnard J.R.,1384.411402051665,1483.7975481129286,1435.4500359416047,1416.3845789135491,1445.1938541628047,1499.52303236975,0,0,0.0
Varlet J.,1452.5189594939775,1503.5186605212173,1447.072009837682,1478.6097650519985,1500.0,1518.4979720413091,0,0,0.0
Amritraj P.,1482.922844447065,1451.1430240860398,1373.9458942493845,1500.0,1549.110455887868,1500.0,0,0,0.0
Van Lottum J.,1496.93403974827,1500.0,1498.34820555589,1500.0,1500.0,1500.0,0,0,0.0
Rea S.,1466.855764230128,1500.0,1468.474625207996,1500.0,1500.0,1500.0,0,0,0.0
Luczak P.,1442.1984568902121,1476.697453310436,1441.1207562664774,1406.0874157859525,1521.6498575397495,1500.0,0,0,0.0
Crabb J.,1458.7719002919914,1484.1560687419897,1440.777457043278,1500.0,1500.0,1500.0,0,0,0.0
Bogomolov Jr. A.,1488.5439220169685,1500.0,1484.313939976485,1500.0,1500.0,1500.0,0,0,0.0
Gambill J. M.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Gamonal H.,1477.9192333133155,1500.0,1481.2262764212958,1495.650141125063,1500.0,1500.0,0,0,0.0
Peralta J.,1483.998577921351,1500.0,1500.0,1485.5755166978738,1500.0,1500.0,0,0,0.0
Daniel M.,1383.6092016032437,1446.7276116343587,1345.1090823138015,1460.6962644539603,1444.0545712609207,1500.0,0,0,0.0
Prodon E.,1340.9373522884719,1482.1966550369675,1458.5948532174461,1352.2642574188624,1500.0,1500.0,0,0,0.0
Baker B.,1509.6526568296933,1477.5559645689134,1448.3996209942031,1535.3107436916005,1521.8826443361156,1500.0,0,0,0.0
Marin J.A,1511.0741221106225,1500.0,1500.0,1507.2749289723877,1500.0,1500.0,0,0,0.0
Di Pasquale A.,1476.6420712517438,1483.4357169957525,1455.6767197554389,1500.0,1500.0,1500.0,0,0,0.0
Kendrick R.,1423.8450637948642,1481.0416012875596,1495.5064792183289,1419.806775914094,1413.3243149062216,1500.0,0,0,0.0
Gooding J.,1491.8452051840054,1500.0,1490.75469333376,1500.0,1500.0,1500.0,0,0,0.0
Lapentti G.,1414.7533345085822,1493.6416379300533,1459.4889899941616,1440.0336079448016,1481.2158070773519,1500.0,0,0,0.0
Verdasco F.,1431.5768493541382,1522.9300575346765,1497.9050408325465,1522.7327044607573,1541.040008546132,1553.2454122320748,0,0,0.0
Tahiri M.,1441.0138380431129,1500.0,1500.0,1436.572649930153,1500.0,1500.0,0,0,0.0
Lopes H.,1489.7958385075833,1500.0,1500.0,1489.032456226078,1500.0,1500.0,0,0,0.0
Nadal R.,1968.613997131719,1800.5377527751837,1933.599764194277,2006.1387217357578,1856.0612965384291,1548.5145950379901,0,0,0.7180837474488642
Cermak F.,1509.5872045251742,1468.138098309814,1468.0114298321082,1519.6761286890371,1483.4319394148797,1500.0,0,0,0.0
Garcia-Lopez G.,1505.193195869514,1474.450203218904,1472.510783512081,1547.5315947095755,1479.5209063871046,1461.0349815544369,0,0,0.0
Kunitsyn I.,1402.2366190609573,1457.3970208519345,1421.8583095033016,1429.473341126722,1408.7857929690147,1603.6294446864008,0,0,0.0
Mathieu P.,1478.5341029340136,1485.556074593389,1491.3699712959806,1484.660867323718,1496.7173915736441,1486.3988180731467,0,0,0.0
Schuettler P.,1517.1963551501399,1500.0,1500.0,1519.7747539058898,1500.0,1500.0,0,0,0.0
Scherrer J.C.,1459.7259257927526,1500.0,1484.291329060845,1500.0,1466.938547904124,1500.0,0,0,0.0
de Voest R.,1498.9203760180185,1496.6194070505023,1499.4089385947364,1500.0,1494.1278148270765,1493.9592259836734,0,0,0.0
Moser F.,1493.4577089725044,1484.0,1484.0,1500.0,1485.4021610117036,1500.0,0,0,0.0
