Player,Surface,Period,Matches,Wins,Losses,WinRate,Elo
Harrison Ca.,Greenset,last_month,0,0,0,0.0,1500.0
Volodko K.,Hard,all,1,0,1,1.0,1512.6035664099227
Volodko K.,Hard,last_year,0,0,0,0.0,1500.0
Volodko K.,Hard,last_month,0,0,0,0.0,1500.0
Volodko K.,Carpet,all,0,0,0,0.0,1500.0
Volodko K.,Carpet,last_year,0,0,0,0.0,1500.0
Volodko K.,Carpet,last_month,0,0,0,0.0,1500.0
Volodko K.,Clay,all,1,0,1,1.0,1519.202186090994
Volodko K.,Clay,last_year,0,0,0,0.0,1500.0
Volodko K.,Clay,last_month,0,0,0,0.0,1500.0
Volodko K.,Grass,all,0,0,0,0.0,1500.0
Volodko K.,Grass,last_year,0,0,0,0.0,1500.0
Volodko K.,Grass,last_month,0,0,0,0.0,1500.0
Volodko K.,Greenset,all,0,0,0,0.0,1500.0
Volodko K.,Greenset,last_year,0,0,0,0.0,1500.0
Volodko K.,Greenset,last_month,0,0,0,0.0,1500.0
Wienerova L.,Hard,all,5,1,4,0.8,1489.5059814150256
Wienerova L.,Hard,last_year,0,0,0,0.0,1500.0
Wienerova L.,Hard,last_month,0,0,0,0.0,1500.0
Wienerova L.,Carpet,all,0,0,0,0.0,1500.0
Wienerova L.,Carpet,last_year,0,0,0,0.0,1500.0
Wienerova L.,Carpet,last_month,0,0,0,0.0,1500.0
Wienerova L.,Clay,all,4,1,3,0.75,1442.5103330491277
Wienerova L.,Clay,last_year,0,0,0,0.0,1500.0
Wienerova L.,Clay,last_month,0,0,0,0.0,1500.0
Wienerova L.,Grass,all,0,0,0,0.0,1500.0
Wienerova L.,Grass,last_year,0,0,0,0.0,1500.0
Wienerova L.,Grass,last_month,0,0,0,0.0,1500.0
Wienerova L.,Greenset,all,0,0,0,0.0,1500.0
Wienerova L.,Greenset,last_year,0,0,0,0.0,1500.0
Wienerova L.,Greenset,last_month,0,0,0,0.0,1500.0
Gibson T.,Hard,all,5,1,4,0.8,1509.2007520172979
Gibson T.,Hard,last_year,3,1,2,0.6666666666666666,1512.3719180190249
Gibson T.,Hard,last_month,0,0,0,0.0,1500.0
Gibson T.,Carpet,all,0,0,0,0.0,1500.0
Gibson T.,Carpet,last_year,0,0,0,0.0,1500.0
Gibson T.,Carpet,last_month,0,0,0,0.0,1500.0
Gibson T.,Clay,all,0,0,0,0.0,1500.0
Gibson T.,Clay,last_year,0,0,0,0.0,1500.0
Gibson T.,Clay,last_month,0,0,0,0.0,1500.0
Gibson T.,Grass,all,1,0,1,1.0,1481.4069064253858
Gibson T.,Grass,last_year,1,0,1,1.0,1483.4115442295104
Gibson T.,Grass,last_month,1,0,1,1.0,1483.4511980111686
Gibson T.,Greenset,all,0,0,0,0.0,1500.0
Gibson T.,Greenset,last_year,0,0,0,0.0,1500.0
Gibson T.,Greenset,last_month,0,0,0,0.0,1500.0
Parrizas Diaz N.,Hard,all,55,24,31,0.5636363636363636,1510.5710075281065
Parrizas Diaz N.,Hard,last_year,5,1,4,0.8,1492.9429692350625
Parrizas Diaz N.,Hard,last_month,0,0,0,0.0,1500.0
Parrizas Diaz N.,Carpet,all,0,0,0,0.0,1500.0
Parrizas Diaz N.,Carpet,last_year,0,0,0,0.0,1500.0
Parrizas Diaz N.,Carpet,last_month,0,0,0,0.0,1500.0
Parrizas Diaz N.,Clay,all,30,12,18,0.6,1479.0833249412299
Parrizas Diaz N.,Clay,last_year,2,0,2,1.0,1497.9257761051551
Parrizas Diaz N.,Clay,last_month,0,0,0,0.0,1500.0
Parrizas Diaz N.,Grass,all,5,0,5,1.0,1489.7562523431648
Parrizas Diaz N.,Grass,last_year,0,0,0,0.0,1500.0
Parrizas Diaz N.,Grass,last_month,0,0,0,0.0,1500.0
Parrizas Diaz N.,Greenset,all,0,0,0,0.0,1500.0
Parrizas Diaz N.,Greenset,last_year,0,0,0,0.0,1500.0
Parrizas Diaz N.,Greenset,last_month,0,0,0,0.0,1500.0
Sonobe W.,Hard,all,2,1,1,0.5,1472.2191302742742
Sonobe W.,Hard,last_year,2,1,1,0.5,1472.579665263315
Sonobe W.,Hard,last_month,0,0,0,0.0,1500.0
Sonobe W.,Carpet,all,0,0,0,0.0,1500.0
Sonobe W.,Carpet,last_year,0,0,0,0.0,1500.0
Sonobe W.,Carpet,last_month,0,0,0,0.0,1500.0
Sonobe W.,Clay,all,0,0,0,0.0,1500.0
Sonobe W.,Clay,last_year,0,0,0,0.0,1500.0
Sonobe W.,Clay,last_month,0,0,0,0.0,1500.0
Sonobe W.,Grass,all,0,0,0,0.0,1500.0
Sonobe W.,Grass,last_year,0,0,0,0.0,1500.0
Sonobe W.,Grass,last_month,0,0,0,0.0,1500.0
Sonobe W.,Greenset,all,0,0,0,0.0,1500.0
Sonobe W.,Greenset,last_year,0,0,0,0.0,1500.0
Sonobe W.,Greenset,last_month,0,0,0,0.0,1500.0
Bogdan A.,Hard,all,97,38,59,0.6082474226804123,1508.4016672704447
Bogdan A.,Hard,last_year,11,5,6,0.5454545454545454,1471.377958475875
Bogdan A.,Hard,last_month,0,0,0,0.0,1500.0
Bogdan A.,Carpet,all,0,0,0,0.0,1500.0
Bogdan A.,Carpet,last_year,0,0,0,0.0,1500.0
Bogdan A.,Carpet,last_month,0,0,0,0.0,1500.0
Bogdan A.,Clay,all,66,32,34,0.5151515151515151,1461.1526862618782
Bogdan A.,Clay,last_year,0,0,0,0.0,1500.0
Bogdan A.,Clay,last_month,0,0,0,0.0,1500.0
Bogdan A.,Grass,all,15,5,10,0.6666666666666666,1502.4033379683042
Bogdan A.,Grass,last_year,1,0,1,1.0,1484.0
Bogdan A.,Grass,last_month,0,0,0,0.0,1500.0
Bogdan A.,Greenset,all,0,0,0,0.0,1500.0
Bogdan A.,Greenset,last_year,0,0,0,0.0,1500.0
Bogdan A.,Greenset,last_month,0,0,0,0.0,1500.0
Serban R.,Hard,all,0,0,0,0.0,1500.0
Serban R.,Hard,last_year,0,0,0,0.0,1500.0
Serban R.,Hard,last_month,0,0,0,0.0,1500.0
Serban R.,Carpet,all,0,0,0,0.0,1500.0
Serban R.,Carpet,last_year,0,0,0,0.0,1500.0
Serban R.,Carpet,last_month,0,0,0,0.0,1500.0
Serban R.,Clay,all,4,1,3,0.75,1556.5425982224845
Serban R.,Clay,last_year,2,1,1,0.5,1531.1716753427552
Serban R.,Clay,last_month,0,0,0,0.0,1500.0
Serban R.,Grass,all,0,0,0,0.0,1500.0
Serban R.,Grass,last_year,0,0,0,0.0,1500.0
Serban R.,Grass,last_month,0,0,0,0.0,1500.0
Serban R.,Greenset,all,0,0,0,0.0,1500.0
Serban R.,Greenset,last_year,0,0,0,0.0,1500.0
Serban R.,Greenset,last_month,0,0,0,0.0,1500.0
Bai Z.,Hard,all,9,3,6,0.6666666666666666,1488.8757160717246
Bai Z.,Hard,last_year,0,0,0,0.0,1500.0
Bai Z.,Hard,last_month,0,0,0,0.0,1500.0
Bai Z.,Carpet,all,0,0,0,0.0,1500.0
Bai Z.,Carpet,last_year,0,0,0,0.0,1500.0
Bai Z.,Carpet,last_month,0,0,0,0.0,1500.0
Bai Z.,Clay,all,5,1,4,0.8,1456.8629274155055
Bai Z.,Clay,last_year,0,0,0,0.0,1500.0
Bai Z.,Clay,last_month,0,0,0,0.0,1500.0
Bai Z.,Grass,all,4,1,3,0.75,1529.398163976153
Bai Z.,Grass,last_year,1,0,1,1.0,1516.0
Bai Z.,Grass,last_month,0,0,0,0.0,1500.0
Bai Z.,Greenset,all,0,0,0,0.0,1500.0
Bai Z.,Greenset,last_year,0,0,0,0.0,1500.0
Bai Z.,Greenset,last_month,0,0,0,0.0,1500.0
Lucic-Baroni M.,Hard,all,30,15,15,0.5,1503.1215012970483
Lucic-Baroni M.,Hard,last_year,0,0,0,0.0,1500.0
Lucic-Baroni M.,Hard,last_month,0,0,0,0.0,1500.0
Lucic-Baroni M.,Carpet,all,0,0,0,0.0,1500.0
Lucic-Baroni M.,Carpet,last_year,0,0,0,0.0,1500.0
Lucic-Baroni M.,Carpet,last_month,0,0,0,0.0,1500.0
Lucic-Baroni M.,Clay,all,25,16,9,0.36,1521.1636674574456
Lucic-Baroni M.,Clay,last_year,0,0,0,0.0,1500.0
Lucic-Baroni M.,Clay,last_month,0,0,0,0.0,1500.0
Lucic-Baroni M.,Grass,all,5,1,4,0.8,1488.7554853031759
Lucic-Baroni M.,Grass,last_year,0,0,0,0.0,1500.0
Lucic-Baroni M.,Grass,last_month,0,0,0,0.0,1500.0
Lucic-Baroni M.,Greenset,all,0,0,0,0.0,1500.0
Lucic-Baroni M.,Greenset,last_year,0,0,0,0.0,1500.0
Lucic-Baroni M.,Greenset,last_month,0,0,0,0.0,1500.0
Rao S.,Hard,all,3,1,2,0.6666666666666666,1515.9304699901043
Rao S.,Hard,last_year,0,0,0,0.0,1500.0
Rao S.,Hard,last_month,0,0,0,0.0,1500.0
Rao S.,Carpet,all,0,0,0,0.0,1500.0
Rao S.,Carpet,last_year,0,0,0,0.0,1500.0
Rao S.,Carpet,last_month,0,0,0,0.0,1500.0
Rao S.,Clay,all,1,0,1,1.0,1513.1978041778225
Rao S.,Clay,last_year,0,0,0,0.0,1500.0
Rao S.,Clay,last_month,0,0,0,0.0,1500.0
Rao S.,Grass,all,3,2,1,0.3333333333333333,1547.7457312197967
Rao S.,Grass,last_year,0,0,0,0.0,1500.0
Rao S.,Grass,last_month,0,0,0,0.0,1500.0
Rao S.,Greenset,all,2,1,1,0.5,1468.0
Rao S.,Greenset,last_year,0,0,0,0.0,1500.0
Rao S.,Greenset,last_month,0,0,0,0.0,1500.0
Cabeza Candela E.,Hard,all,0,0,0,0.0,1500.0
Cabeza Candela E.,Hard,last_year,0,0,0,0.0,1500.0
Cabeza Candela E.,Hard,last_month,0,0,0,0.0,1500.0
Cabeza Candela E.,Carpet,all,0,0,0,0.0,1500.0
Cabeza Candela E.,Carpet,last_year,0,0,0,0.0,1500.0
Cabeza Candela E.,Carpet,last_month,0,0,0,0.0,1500.0
Cabeza Candela E.,Clay,all,1,0,1,1.0,1516.0
Cabeza Candela E.,Clay,last_year,0,0,0,0.0,1500.0
Cabeza Candela E.,Clay,last_month,0,0,0,0.0,1500.0
Cabeza Candela E.,Grass,all,0,0,0,0.0,1500.0
Cabeza Candela E.,Grass,last_year,0,0,0,0.0,1500.0
Cabeza Candela E.,Grass,last_month,0,0,0,0.0,1500.0
Cabeza Candela E.,Greenset,all,0,0,0,0.0,1500.0
Cabeza Candela E.,Greenset,last_year,0,0,0,0.0,1500.0
Cabeza Candela E.,Greenset,last_month,0,0,0,0.0,1500.0
Capurro Taborda M.,Hard,all,1,0,1,1.0,1483.1554683745505
Capurro Taborda M.,Hard,last_year,0,0,0,0.0,1500.0
Capurro Taborda M.,Hard,last_month,0,0,0,0.0,1500.0
Capurro Taborda M.,Carpet,all,0,0,0,0.0,1500.0
Capurro Taborda M.,Carpet,last_year,0,0,0,0.0,1500.0
Capurro Taborda M.,Carpet,last_month,0,0,0,0.0,1500.0
Capurro Taborda M.,Clay,all,0,0,0,0.0,1500.0
Capurro Taborda M.,Clay,last_year,0,0,0,0.0,1500.0
Capurro Taborda M.,Clay,last_month,0,0,0,0.0,1500.0
Capurro Taborda M.,Grass,all,0,0,0,0.0,1500.0
Capurro Taborda M.,Grass,last_year,0,0,0,0.0,1500.0
Capurro Taborda M.,Grass,last_month,0,0,0,0.0,1500.0
Capurro Taborda M.,Greenset,all,0,0,0,0.0,1500.0
Capurro Taborda M.,Greenset,last_year,0,0,0,0.0,1500.0
Capurro Taborda M.,Greenset,last_month,0,0,0,0.0,1500.0
Pridankina E.,Hard,all,3,1,2,0.6666666666666666,1492.9467638562382
Pridankina E.,Hard,last_year,3,1,2,0.6666666666666666,1491.2180187504537
Pridankina E.,Hard,last_month,0,0,0,0.0,1500.0
Pridankina E.,Carpet,all,0,0,0,0.0,1500.0
Pridankina E.,Carpet,last_year,0,0,0,0.0,1500.0
Pridankina E.,Carpet,last_month,0,0,0,0.0,1500.0
Pridankina E.,Clay,all,0,0,0,0.0,1500.0
Pridankina E.,Clay,last_year,0,0,0,0.0,1500.0
Pridankina E.,Clay,last_month,0,0,0,0.0,1500.0
Pridankina E.,Grass,all,0,0,0,0.0,1500.0
Pridankina E.,Grass,last_year,0,0,0,0.0,1500.0
Pridankina E.,Grass,last_month,0,0,0,0.0,1500.0
Pridankina E.,Greenset,all,0,0,0,0.0,1500.0
Pridankina E.,Greenset,last_year,0,0,0,0.0,1500.0
Pridankina E.,Greenset,last_month,0,0,0,0.0,1500.0
Kostova E.,Hard,all,8,1,7,0.875,1448.267954140475
Kostova E.,Hard,last_year,0,0,0,0.0,1500.0
Kostova E.,Hard,last_month,0,0,0,0.0,1500.0
Kostova E.,Carpet,all,0,0,0,0.0,1500.0
Kostova E.,Carpet,last_year,0,0,0,0.0,1500.0
Kostova E.,Carpet,last_month,0,0,0,0.0,1500.0
Kostova E.,Clay,all,15,6,9,0.6,1415.6388226591332
Kostova E.,Clay,last_year,0,0,0,0.0,1500.0
Kostova E.,Clay,last_month,0,0,0,0.0,1500.0
Kostova E.,Grass,all,0,0,0,0.0,1500.0
Kostova E.,Grass,last_year,0,0,0,0.0,1500.0
Kostova E.,Grass,last_month,0,0,0,0.0,1500.0
Kostova E.,Greenset,all,0,0,0,0.0,1500.0
Kostova E.,Greenset,last_year,0,0,0,0.0,1500.0
Kostova E.,Greenset,last_month,0,0,0,0.0,1500.0
Pous-Tio L.,Hard,all,9,1,8,0.8888888888888888,1533.084097586571
Pous-Tio L.,Hard,last_year,0,0,0,0.0,1500.0
Pous-Tio L.,Hard,last_month,0,0,0,0.0,1500.0
Pous-Tio L.,Carpet,all,0,0,0,0.0,1500.0
Pous-Tio L.,Carpet,last_year,0,0,0,0.0,1500.0
Pous-Tio L.,Carpet,last_month,0,0,0,0.0,1500.0
Pous-Tio L.,Clay,all,30,16,14,0.4666666666666667,1549.707112610932
Pous-Tio L.,Clay,last_year,0,0,0,0.0,1500.0
Pous-Tio L.,Clay,last_month,0,0,0,0.0,1500.0
Pous-Tio L.,Grass,all,2,0,2,1.0,1531.7593239368741
Pous-Tio L.,Grass,last_year,0,0,0,0.0,1500.0
Pous-Tio L.,Grass,last_month,0,0,0,0.0,1500.0
Pous-Tio L.,Greenset,all,0,0,0,0.0,1500.0
Pous-Tio L.,Greenset,last_year,0,0,0,0.0,1500.0
Pous-Tio L.,Greenset,last_month,0,0,0,0.0,1500.0
Ngounoue C.,Hard,all,4,0,4,1.0,1472.2202488448493
Ngounoue C.,Hard,last_year,2,0,2,1.0,1469.6895747312333
Ngounoue C.,Hard,last_month,0,0,0,0.0,1500.0
Ngounoue C.,Carpet,all,0,0,0,0.0,1500.0
Ngounoue C.,Carpet,last_year,0,0,0,0.0,1500.0
Ngounoue C.,Carpet,last_month,0,0,0,0.0,1500.0
Ngounoue C.,Clay,all,1,0,1,1.0,1513.2362581878747
Ngounoue C.,Clay,last_year,0,0,0,0.0,1500.0
Ngounoue C.,Clay,last_month,0,0,0,0.0,1500.0
Ngounoue C.,Grass,all,0,0,0,0.0,1500.0
Ngounoue C.,Grass,last_year,0,0,0,0.0,1500.0
Ngounoue C.,Grass,last_month,0,0,0,0.0,1500.0
Ngounoue C.,Greenset,all,0,0,0,0.0,1500.0
Ngounoue C.,Greenset,last_year,0,0,0,0.0,1500.0
Ngounoue C.,Greenset,last_month,0,0,0,0.0,1500.0
Kessler M.,Hard,all,38,23,15,0.6052631578947368,1563.1124729087749
Kessler M.,Hard,last_year,34,22,12,0.6470588235294118,1575.0452617048336
Kessler M.,Hard,last_month,0,0,0,0.0,1500.0
Kessler M.,Carpet,all,0,0,0,0.0,1500.0
Kessler M.,Carpet,last_year,0,0,0,0.0,1500.0
Kessler M.,Carpet,last_month,0,0,0,0.0,1500.0
Kessler M.,Clay,all,6,0,6,1.0,1474.696972702066
Kessler M.,Clay,last_year,5,0,5,1.0,1490.6996104550947
Kessler M.,Clay,last_month,0,0,0,0.0,1500.0
Kessler M.,Grass,all,9,6,3,0.3333333333333333,1505.9684910263518
Kessler M.,Grass,last_year,9,6,3,0.3333333333333333,1509.4045083748683
Kessler M.,Grass,last_month,8,6,2,0.25,1523.7657785243784
Kessler M.,Greenset,all,0,0,0,0.0,1500.0
Kessler M.,Greenset,last_year,0,0,0,0.0,1500.0
Kessler M.,Greenset,last_month,0,0,0,0.0,1500.0
Mayr P.,Hard,all,52,19,33,0.6346153846153846,1525.9247410486073
Mayr P.,Hard,last_year,0,0,0,0.0,1500.0
Mayr P.,Hard,last_month,0,0,0,0.0,1500.0
Mayr P.,Carpet,all,0,0,0,0.0,1500.0
Mayr P.,Carpet,last_year,0,0,0,0.0,1500.0
Mayr P.,Carpet,last_month,0,0,0,0.0,1500.0
Mayr P.,Clay,all,63,26,37,0.5873015873015873,1445.3005800859758
Mayr P.,Clay,last_year,0,0,0,0.0,1500.0
Mayr P.,Clay,last_month,0,0,0,0.0,1500.0
Mayr P.,Grass,all,6,1,5,0.8333333333333334,1471.126355134424
Mayr P.,Grass,last_year,0,0,0,0.0,1500.0
Mayr P.,Grass,last_month,0,0,0,0.0,1500.0
Mayr P.,Greenset,all,0,0,0,0.0,1500.0
Mayr P.,Greenset,last_year,0,0,0,0.0,1500.0
Mayr P.,Greenset,last_month,0,0,0,0.0,1500.0
Jankovic J.,Hard,all,400,249,151,0.3775,1473.4648157985089
Jankovic J.,Hard,last_year,0,0,0,0.0,1500.0
Jankovic J.,Hard,last_month,0,0,0,0.0,1500.0
Jankovic J.,Carpet,all,10,8,2,0.2,1523.6091141130291
Jankovic J.,Carpet,last_year,0,0,0,0.0,1500.0
Jankovic J.,Carpet,last_month,0,0,0,0.0,1500.0
Jankovic J.,Clay,all,168,118,50,0.2976190476190476,1503.6735635845996
Jankovic J.,Clay,last_year,0,0,0,0.0,1500.0
Jankovic J.,Clay,last_month,0,0,0,0.0,1500.0
Jankovic J.,Grass,all,56,35,21,0.375,1526.034105788615
Jankovic J.,Grass,last_year,0,0,0,0.0,1500.0
Jankovic J.,Grass,last_month,0,0,0,0.0,1500.0
Jankovic J.,Greenset,all,0,0,0,0.0,1500.0
Jankovic J.,Greenset,last_year,0,0,0,0.0,1500.0
Jankovic J.,Greenset,last_month,0,0,0,0.0,1500.0
Jeong B.,Hard,all,1,0,1,1.0,1485.1458338120938
Jeong B.,Hard,last_year,0,0,0,0.0,1500.0
Jeong B.,Hard,last_month,0,0,0,0.0,1500.0
Jeong B.,Carpet,all,0,0,0,0.0,1500.0
Jeong B.,Carpet,last_year,0,0,0,0.0,1500.0
Jeong B.,Carpet,last_month,0,0,0,0.0,1500.0
Jeong B.,Clay,all,0,0,0,0.0,1500.0
Jeong B.,Clay,last_year,0,0,0,0.0,1500.0
Jeong B.,Clay,last_month,0,0,0,0.0,1500.0
Jeong B.,Grass,all,0,0,0,0.0,1500.0
Jeong B.,Grass,last_year,0,0,0,0.0,1500.0
Jeong B.,Grass,last_month,0,0,0,0.0,1500.0
Jeong B.,Greenset,all,0,0,0,0.0,1500.0
Jeong B.,Greenset,last_year,0,0,0,0.0,1500.0
Jeong B.,Greenset,last_month,0,0,0,0.0,1500.0
Chong E.,Hard,all,3,0,3,1.0,1480.5389520441943
Chong E.,Hard,last_year,1,0,1,1.0,1484.1303448493818
Chong E.,Hard,last_month,0,0,0,0.0,1500.0
Chong E.,Carpet,all,0,0,0,0.0,1500.0
Chong E.,Carpet,last_year,0,0,0,0.0,1500.0
Chong E.,Carpet,last_month,0,0,0,0.0,1500.0
Chong E.,Clay,all,0,0,0,0.0,1500.0
Chong E.,Clay,last_year,0,0,0,0.0,1500.0
Chong E.,Clay,last_month,0,0,0,0.0,1500.0
Chong E.,Grass,all,0,0,0,0.0,1500.0
Chong E.,Grass,last_year,0,0,0,0.0,1500.0
Chong E.,Grass,last_month,0,0,0,0.0,1500.0
Chong E.,Greenset,all,0,0,0,0.0,1500.0
Chong E.,Greenset,last_year,0,0,0,0.0,1500.0
Chong E.,Greenset,last_month,0,0,0,0.0,1500.0
Botto B.,Hard,all,0,0,0,0.0,1500.0
Botto B.,Hard,last_year,0,0,0,0.0,1500.0
Botto B.,Hard,last_month,0,0,0,0.0,1500.0
Botto B.,Carpet,all,0,0,0,0.0,1500.0
Botto B.,Carpet,last_year,0,0,0,0.0,1500.0
Botto B.,Carpet,last_month,0,0,0,0.0,1500.0
Botto B.,Clay,all,1,0,1,1.0,1486.4283725991045
Botto B.,Clay,last_year,0,0,0,0.0,1500.0
Botto B.,Clay,last_month,0,0,0,0.0,1500.0
Botto B.,Grass,all,0,0,0,0.0,1500.0
Botto B.,Grass,last_year,0,0,0,0.0,1500.0
Botto B.,Grass,last_month,0,0,0,0.0,1500.0
Botto B.,Greenset,all,0,0,0,0.0,1500.0
Botto B.,Greenset,last_year,0,0,0,0.0,1500.0
Botto B.,Greenset,last_month,0,0,0,0.0,1500.0
Tsurenko L.,Hard,all,209,105,104,0.5023923444976076,1576.1519989260148
Tsurenko L.,Hard,last_year,8,2,6,0.25,1533.392011049049
Tsurenko L.,Hard,last_month,0,0,0,0.0,1500.0
Tsurenko L.,Carpet,all,0,0,0,0.0,1500.0
Tsurenko L.,Carpet,last_year,0,0,0,0.0,1500.0
Tsurenko L.,Carpet,last_month,0,0,0,0.0,1500.0
Tsurenko L.,Clay,all,79,40,39,0.5063291139240507,1482.1768723194475
Tsurenko L.,Clay,last_year,0,0,0,0.0,1500.0
Tsurenko L.,Clay,last_month,0,0,0,0.0,1500.0
Tsurenko L.,Grass,all,48,23,25,0.5208333333333334,1439.2779770762756
Tsurenko L.,Grass,last_year,1,0,1,1.0,1484.0
Tsurenko L.,Grass,last_month,0,0,0,0.0,1500.0
Tsurenko L.,Greenset,all,0,0,0,0.0,1500.0
Tsurenko L.,Greenset,last_year,0,0,0,0.0,1500.0
Tsurenko L.,Greenset,last_month,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Hard,all,1,0,1,1.0,1515.2681919976712
Saidkhodjaeva D.,Hard,last_year,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Hard,last_month,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Carpet,all,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Carpet,last_year,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Carpet,last_month,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Clay,all,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Clay,last_year,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Clay,last_month,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Grass,all,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Grass,last_year,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Grass,last_month,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Greenset,all,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Greenset,last_year,0,0,0,0.0,1500.0
Saidkhodjaeva D.,Greenset,last_month,0,0,0,0.0,1500.0
Sramkova R.,Hard,all,41,24,17,0.4146341463414634,1535.0537618801027
Sramkova R.,Hard,last_year,36,22,14,0.3888888888888889,1537.2536321379862
Sramkova R.,Hard,last_month,0,0,0,0.0,1500.0
Sramkova R.,Carpet,all,0,0,0,0.0,1500.0
Sramkova R.,Carpet,last_year,0,0,0,0.0,1500.0
Sramkova R.,Carpet,last_month,0,0,0,0.0,1500.0
Sramkova R.,Clay,all,22,10,12,0.5454545454545454,1492.251909732879
Sramkova R.,Clay,last_year,9,4,5,0.5555555555555556,1544.4633532704827
Sramkova R.,Clay,last_month,0,0,0,0.0,1500.0
Sramkova R.,Grass,all,10,5,5,0.5,1514.7539497488458
Sramkova R.,Grass,last_year,10,5,5,0.5,1514.3302260426444
Sramkova R.,Grass,last_month,9,5,4,0.4444444444444444,1502.4170104619104
Sramkova R.,Greenset,all,0,0,0,0.0,1500.0
Sramkova R.,Greenset,last_year,0,0,0,0.0,1500.0
Sramkova R.,Greenset,last_month,0,0,0,0.0,1500.0
Rosatello C.,Hard,all,1,0,1,1.0,1481.2623105480652
Rosatello C.,Hard,last_year,0,0,0,0.0,1500.0
Rosatello C.,Hard,last_month,0,0,0,0.0,1500.0
Rosatello C.,Carpet,all,0,0,0,0.0,1500.0
Rosatello C.,Carpet,last_year,0,0,0,0.0,1500.0
Rosatello C.,Carpet,last_month,0,0,0,0.0,1500.0
Rosatello C.,Clay,all,9,3,6,0.6666666666666666,1485.7704227177326
Rosatello C.,Clay,last_year,3,1,2,0.6666666666666666,1510.7226401281182
Rosatello C.,Clay,last_month,0,0,0,0.0,1500.0
Rosatello C.,Grass,all,0,0,0,0.0,1500.0
Rosatello C.,Grass,last_year,0,0,0,0.0,1500.0
Rosatello C.,Grass,last_month,0,0,0,0.0,1500.0
Rosatello C.,Greenset,all,0,0,0,0.0,1500.0
Rosatello C.,Greenset,last_year,0,0,0,0.0,1500.0
Rosatello C.,Greenset,last_month,0,0,0,0.0,1500.0
Washington M.,Hard,all,1,0,1,1.0,1513.4586272021488
Washington M.,Hard,last_year,0,0,0,0.0,1500.0
Washington M.,Hard,last_month,0,0,0,0.0,1500.0
Washington M.,Carpet,all,0,0,0,0.0,1500.0
Washington M.,Carpet,last_year,0,0,0,0.0,1500.0
Washington M.,Carpet,last_month,0,0,0,0.0,1500.0
Washington M.,Clay,all,1,0,1,1.0,1516.7145642942146
Washington M.,Clay,last_year,0,0,0,0.0,1500.0
Washington M.,Clay,last_month,0,0,0,0.0,1500.0
Washington M.,Grass,all,0,0,0,0.0,1500.0
Washington M.,Grass,last_year,0,0,0,0.0,1500.0
Washington M.,Grass,last_month,0,0,0,0.0,1500.0
Washington M.,Greenset,all,0,0,0,0.0,1500.0
Washington M.,Greenset,last_year,0,0,0,0.0,1500.0
Washington M.,Greenset,last_month,0,0,0,0.0,1500.0
Dokic J.,Hard,all,45,19,26,0.5777777777777777,1457.1063223729877
Dokic J.,Hard,last_year,0,0,0,0.0,1500.0
Dokic J.,Hard,last_month,0,0,0,0.0,1500.0
Dokic J.,Carpet,all,0,0,0,0.0,1500.0
Dokic J.,Carpet,last_year,0,0,0,0.0,1500.0
Dokic J.,Carpet,last_month,0,0,0,0.0,1500.0
Dokic J.,Clay,all,9,2,7,0.7777777777777778,1515.1284811138967
Dokic J.,Clay,last_year,0,0,0,0.0,1500.0
Dokic J.,Clay,last_month,0,0,0,0.0,1500.0
Dokic J.,Grass,all,6,3,3,0.5,1447.2242900562424
Dokic J.,Grass,last_year,0,0,0,0.0,1500.0
Dokic J.,Grass,last_month,0,0,0,0.0,1500.0
Dokic J.,Greenset,all,0,0,0,0.0,1500.0
Dokic J.,Greenset,last_year,0,0,0,0.0,1500.0
Dokic J.,Greenset,last_month,0,0,0,0.0,1500.0
Zoric N.,Hard,all,0,0,0,0.0,1500.0
Zoric N.,Hard,last_year,0,0,0,0.0,1500.0
Zoric N.,Hard,last_month,0,0,0,0.0,1500.0
Zoric N.,Carpet,all,0,0,0,0.0,1500.0
Zoric N.,Carpet,last_year,0,0,0,0.0,1500.0
Zoric N.,Carpet,last_month,0,0,0,0.0,1500.0
Zoric N.,Clay,all,1,0,1,1.0,1518.0683219972489
Zoric N.,Clay,last_year,0,0,0,0.0,1500.0
Zoric N.,Clay,last_month,0,0,0,0.0,1500.0
Zoric N.,Grass,all,0,0,0,0.0,1500.0
Zoric N.,Grass,last_year,0,0,0,0.0,1500.0
Zoric N.,Grass,last_month,0,0,0,0.0,1500.0
Zoric N.,Greenset,all,0,0,0,0.0,1500.0
Zoric N.,Greenset,last_year,0,0,0,0.0,1500.0
Zoric N.,Greenset,last_month,0,0,0,0.0,1500.0
